Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Addon Products (product.metafields.custom.addon_products),Model Information (product.metafields.custom.model_information), Size & Fit (product.metafields.custom.size_fit),Washing instructions (product.metafields.custom.washing_instructions),Product rating count (product.metafields.reviews.rating_count),Activewear clothing features (product.metafields.shopify.activewear-clothing-features),Activity (product.metafields.shopify.activity),Age group (product.metafields.shopify.age-group),Best uses (product.metafields.shopify.best-uses),Closure type (product.metafields.shopify.closure-type),Clothing features (product.metafields.shopify.clothing-features),Color (product.metafields.shopify.color-pattern),Dress occasion (product.metafields.shopify.dress-occasion),Dress style (product.metafields.shopify.dress-style),Eyewear frame design (product.metafields.shopify.eyewear-frame-design),Fabric (product.metafields.shopify.fabric),Fit (product.metafields.shopify.fit),Flat shoe style (product.metafields.shopify.flat-shoe-style),Footwear material (product.metafields.shopify.footwear-material),Heel height type (product.metafields.shopify.heel-height-type),Intimate apparel features (product.metafields.shopify.intimate-apparel-features),Lens polarization (product.metafields.shopify.lens-polarization),Neckline (product.metafields.shopify.neckline),Occasion style (product.metafields.shopify.occasion-style),Outerwear clothing features (product.metafields.shopify.outerwear-clothing-features),Pants length type (product.metafields.shopify.pants-length-type),Shoe features (product.metafields.shopify.shoe-features),Shoe size (product.metafields.shopify.shoe-size),Skirt/Dress length type (product.metafields.shopify.skirt-dress-length-type),Skirt style (product.metafields.shopify.skirt-style),Sleeve length type (product.metafields.shopify.sleeve-length-type),Sneaker style (product.metafields.shopify.sneaker-style),Target gender (product.metafields.shopify.target-gender),Toe style (product.metafields.shopify.toe-style),Top length type (product.metafields.shopify.top-length-type),Waist rise (product.metafields.shopify.waist-rise),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
d03-rezinka-green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/3_c24feac7-f835-46e6-a28c-ff71ce8a31e5.jpg?v=1763332572,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d03-rezinka-green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/4_5a07e1ce-38be-4ae8-b16c-d7a34ddbc4cb.jpg?v=1763332572,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d03-rezinka-green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/5_c9c2a27b-efed-4122-9d04-7c584498bb2d.jpg?v=1763332572,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d03-rezinka-black,Women's Black Pants ELEGT,"<p class=""p1"">Pants<span class=""Apple-converted-space"">  </span>`ELEGT`</p>
<p class=""p1"">black</p>
<p class=""p1"">made in italy</p>",DIRETTORE,Apparel & Accessories > Clothing > Pants > Trousers,Women-Bottoms,"",true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,110.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0731/8795/0763/files/1_2becdee3-5688-4bcb-b0b7-3146c8cda23e.jpg?v=1763332531,1,"",false,,,,,The model is 167 cm and 50 kg wearing size s,"Maximum wash 30°C
Do not bleach
Do not drum dry
Iron at maximum temperature 100 °C
Delicate dry",,,,adults,,,,black,,,,velvet,wide,,,,,,,,,long,,,,,,,female,,,high,,,,,,kg,,,active
d03-rezinka-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/2_bb4b48b8-2d95-45d1-9f42-024e33974aee.jpg?v=1763332530,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d03-rezinka-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/3_de273108-1936-459f-9817-069e05107569.jpg?v=1763332531,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d03-rezinka-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/4_4bc92fea-6acf-42fc-a52f-4dbd5a674d03.jpg?v=1763332531,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d03-rezinka-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/5_70375a01-81c2-4f9b-b799-0cffa321da91.jpg?v=1763332531,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d03-klesh-green,Women's Green Flare Pants BGB,"<p class=""p1"">Pants<span class=""Apple-converted-space"">  </span>`BGB`</p>
<p class=""p1"">green</p>
<p class=""p1"">made in italy</p>",DIRETTORE,Apparel & Accessories > Clothing > Pants > Trousers,Women-Bottoms,new-added,true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,110.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0731/8795/0763/files/1_df91d2e3-a244-4570-96e9-f35ca672ed2b.jpg?v=1763332168,1,"",false,,,,,The model is 167 cm and 50 kg wearing size s,"Maximum wash 30°C
Do not bleach
Do not drum dry
Iron at maximum temperature 100 °C
Delicate dry",,,,adults,,,,green,,,,,straight-leg,,,,,,,,,long,,,,,,,male,,,,,,,,,kg,,,active
d03-klesh-green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/2_c31c9285-ed3a-4559-b3b4-bbeaf5a99d81.jpg?v=1763332167,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d03-klesh-green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/3_13286b84-cef5-46fb-b292-de83448df7a3.jpg?v=1763332171,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d03-klesh-green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/4_77f5067b-8283-4efa-a3b4-fb2c37a9b1e7.jpg?v=1763332169,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d03-klesh-green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/5_40375325-4fa4-4eb6-b7ab-791b7ffb9f60.jpg?v=1763332168,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d03-klesh-beige,Women's Beige Flare Pants BGB,"<p class=""p1"">Pants<span class=""Apple-converted-space"">  </span>`BGB`</p>
<p class=""p1"">beige</p>
<p class=""p1"">made in italy</p>",DIRETTORE,Apparel & Accessories > Clothing > Pants > Trousers,Women-Bottoms,new-added,true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,110.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0731/8795/0763/files/1_81bfcae4-06b2-4355-9dca-0305554407b4.jpg?v=1763332099,1,"",false,,,,,The model is 167 cm and 50 kg wearing size s,"Maximum wash 30°C
Do not bleach
Do not drum dry
Iron at maximum temperature 100 °C
Delicate dry
",,,,adults,,,,beige; brown,,,,,wide,,,,,,,,,long,,,,,,,female,,,,,,,,,kg,,,active
d03-klesh-beige,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/2_fbe681f2-f51e-4266-b182-f1a7007d6cc9.jpg?v=1763332099,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d03-klesh-beige,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/3_8fd3f86f-c4e0-4132-b27f-e54ac47074f2.jpg?v=1763332102,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d03-klesh-beige,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/4_622c664c-0a2a-4317-ad6f-121ffa472a85.jpg?v=1763332100,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d03-klesh-beige,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/5_7961bfd6-a177-4aaf-96ad-291ba9fadad0.jpg?v=1763332099,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d03-falda-short-red,Women's Red Skirt WNTR,"<p class=""p1"">Skirt<span class=""Apple-converted-space"">  </span>`WNTR`</p>
<p class=""p1"">red</p>
<p class=""p1"">made in italy</p>",DIRETTORE,Apparel & Accessories > Clothing > Skirts,Women-Bottoms,new-added,true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,100.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0731/8795/0763/files/1_c07626bd-fa40-4780-bf3b-b291815ca723.jpg?v=1763332036,1,"",false,,,,,The model is 167 cm and 50 kg wearing size s,"Maximum wash 30°C
Do not bleach
Do not drum dry
Iron at maximum temperature 100 °C
Delicate dry
",,,,,lifestyle,,,red; multicolor,,,,velvet,,,,,,,,,,,,,short,,,,female,,,,,,,,,kg,,,active
d03-falda-short-red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/2_28ddb2b5-7857-4be4-8b65-4bc158d1a65e.jpg?v=1763332036,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d03-falda-short-red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/3_48a4ae83-3b6c-4320-8c79-3a4ba47dc5f3.jpg?v=1763332036,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d03-falda-short-red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/4_388b6981-26f1-488a-8cb2-affaad098319.jpg?v=1763332036,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d03-falda-short-red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/5_aed65a26-a9a6-4a27-98a9-bcb4d5988389.jpg?v=1763332036,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d03-falda-short-brown,Women's Brown Skirt WNTR,"<p class=""p1"">Skirt<span class=""Apple-converted-space"">  </span>`WNTR`</p>
<p class=""p1"">black</p>
<p class=""p1"">made in italy</p>",DIRETTORE,Apparel & Accessories > Clothing > Skirts,Women-Bottoms,new-added,true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,100.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0731/8795/0763/files/1_bea05e82-5048-4038-b93f-9335fbf89810.jpg?v=1763331977,1,"",false,,,,,The model is 167 cm and 50 kg wearing size s,"Maximum wash 30°C
Do not bleach
Do not drum dry
Iron at maximum temperature 100 °C
Delicate dry
",,,,,lifestyle,,,brown,,,,,,,,,,,,,,,,,short,,,,female,,,,,,,,,kg,,,active
d03-falda-short-brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/2_e0ca188a-0066-4c05-abfd-94cd926c1720.jpg?v=1763331977,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d03-falda-short-brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/3_b356e20d-7e46-49e5-ac60-53328f61476b.jpg?v=1763331977,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d03-falda-short-brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/4_5fd53089-076d-47cf-8eaf-d4aeceb821fa.jpg?v=1763331977,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d03-falda-short-brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/5_fda80725-a1da-432e-89a6-21c1356e7c71.jpg?v=1763331977,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d03-chanl-black,Women's Multicolor Skirt CHNCHN,"<p class=""p1"">Skirt<span class=""Apple-converted-space"">  </span>`CHNCHN`</p>
<p class=""p1"">Black,brown,red</p>
<p class=""p1"">made in italy</p>",DIRETTORE,Apparel & Accessories > Clothing > Skirts,Women-Bottoms,new-added,true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,140.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0731/8795/0763/files/1_b395e25b-0aca-4964-b443-260fa48f7dc2.jpg?v=1763331872,1,"",false,,,,,The model is 167 cm and 50 kg wearing size s,"Maximum wash 30°C
Do not bleach
Do not drum dry
Iron at maximum temperature 100 °C
Delicate dry",,,,,lifestyle,,,checkered; black; striped; gray,,,,,,,,,,,,,,,,,midi,,,,female,,,,,,,,,kg,,,active
d03-chanl-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/2_0b5e3527-4d7b-4d55-99ac-cb13519d77ee.jpg?v=1763331872,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d03-chanl-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/3_cb4bffa7-e09e-488e-b34f-f69702d7e0a9.jpg?v=1763331873,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d03-chanl-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/4_be9a50b3-205b-468a-a7c3-276bc7631db2.jpg?v=1763331872,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d03-chanl-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/5_1b9adeeb-4892-42b7-84d8-3cc64986f466.jpg?v=1763331872,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d03-chanel-brown,Women's Multicolor Skirt COCO,"<p class=""p1"">Skirt<span class=""Apple-converted-space"">  </span>`COCO`</p>
<p class=""p1"">Black,brown,red</p>
<p class=""p1"">made in italy</p>",DIRETTORE,Apparel & Accessories > Clothing > Skirts,Women-Bottoms,new-added,true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,140.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0731/8795/0763/files/1_f378d288-3a29-441d-98e0-9506a33dba26.jpg?v=1763331812,1,"",false,,,,,The model is 167 cm and 50 kg wearing size s,"Maximum wash 30°C
Do not bleach
Do not drum dry
Iron at maximum temperature 100 °C
Delicate dry
",,,,,lifestyle,,,checkered; brown; plaid,,,,,,,,,,,,,,,,,midi,,,,female,,,,,,,,,kg,,,active
d03-chanel-brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/2_a6865f48-ba1a-4eac-8b25-b217a3988b82.jpg?v=1763331812,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d03-chanel-brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/3_3ecb3b18-c419-4de4-b8da-07571ad56a69.jpg?v=1763331813,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d03-chanel-brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/4_aac7ea45-c178-481d-8eb4-7620821c313a.jpg?v=1763331813,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d03-chanel-brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/5_6ab5306f-a543-4e8f-a096-164c2d788365.jpg?v=1763331813,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d03-black-school-skirt,Women's Black Skirt ONX,"<p class=""p1"">Skirt<span class=""Apple-converted-space"">  </span>`ONX`</p>
<p class=""p1"">black</p>
<p class=""p1"">made in italy</p>",DIRETTORE,Apparel & Accessories > Clothing > Skirts,Women-Bottoms,new-added,true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,130.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0731/8795/0763/files/1_807e3828-45d8-41d5-bf82-43578d9ba257.jpg?v=1763331748,1,"",false,,,,,The model is 167 cm and 50 kg wearing size s,"Maximum wash 30°C
Do not bleach
Do not drum dry
Iron at maximum temperature 100 °C
Delicate dry
",,,,,lifestyle,,stretchable,black,,,,,,,,,,,,,,,,,mini,tailored; pencil,,,female,,,,,,,,,kg,,,active
d03-black-school-skirt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/2_c8ff02b2-d91a-4f77-96d7-1229c0aa6b26.jpg?v=1763331747,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d03-black-school-skirt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/3_ed7118ad-cf10-4606-95c0-bd1abd0aa37d.jpg?v=1763331749,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d03-black-school-skirt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/4_a7ee45dc-abef-4ddf-ac38-120ffd57bc05.jpg?v=1763331750,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d03-black-school-skirt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/5_90eacd85-c554-4c79-9a0c-e97cfa5c5ce8.jpg?v=1763331750,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
set-long-aeta-sand-grey-8,Set.long.AETA.sand.grey,"<p class=""p1"">Loafer<span class=""Apple-converted-space"">  </span>`DIR7`</p>
<p class=""p1"">Light grey</p>
<p class=""p1"">100% leather</p>",DIRETTORE,Apparel & Accessories > Shoes > Flats,"",new-added,true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,210.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0731/8795/0763/files/1_114421e8-ce15-4c49-9308-3ea22abf77ee.jpg?v=1763331671,1,"",false,,,,,,"Maximum wash 30°C
Do not bleach
Do not drum dry
Iron at maximum temperature 100 °C
Delicate dry
",,,,adults,,ties,,gray,,,,,,mule,leather,,,,,casual,,,lightweight; breathable-design,42,,,,,male,round,,,,,,,,kg,,,active
set-long-aeta-sand-grey-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/DSC06709.jpg?v=1763331672,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
set-long-aeta-sand-grey-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/DSC06847.jpg?v=1763331671,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
set-long-aeta-sand-grey-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/DSC06848.jpg?v=1763331671,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
set-long-aeta-sand-grey-7,Set.long.AETA.sand.grey,"<p class=""p1"">Loafer<span class=""Apple-converted-space"">  </span>`DIR6`</p>
<p class=""p1"">Light blue</p>
<p class=""p1"">100% leather</p>",DIRETTORE,Apparel & Accessories > Shoes > Flats,"",new-added,true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,200.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0731/8795/0763/files/1_30c73cb0-a6d1-4af7-a971-bd3bf61d9068.jpg?v=1763331617,1,"",false,,,,,,"Maximum wash 30°C
Do not bleach
Do not drum dry
Iron at maximum temperature 100 °C
Delicate dry
",,,,adults,,slip-on,,gray; blue,,,,,,,leather,,,,,casual,,,lightweight; breathable-design,41,,,,,male,round,,,,,,,,kg,,,active
set-long-aeta-sand-grey-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/DSC06728.jpg?v=1763331618,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
set-long-aeta-sand-grey-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/DSC06840.jpg?v=1763331618,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
set-long-aeta-sand-grey-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/DSC06841.jpg?v=1763331617,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
set-long-aeta-sand-grey-6,Set.long.AETA.sand.grey,"<p><span style=""font-family: -apple-system, BlinkMacSystemFont, 'San Francisco', 'Segoe UI', Roboto, 'Helvetica Neue', sans-serif; font-size: 0.875rem;"">Loafer</span><span class=""Apple-converted-space"" style=""font-family: -apple-system, BlinkMacSystemFont, 'San Francisco', 'Segoe UI', Roboto, 'Helvetica Neue', sans-serif; font-size: 0.875rem;"">  </span><span style=""font-family: -apple-system, BlinkMacSystemFont, 'San Francisco', 'Segoe UI', Roboto, 'Helvetica Neue', sans-serif; font-size: 0.875rem;"">`DIR5`</span></p>
<p class=""p1"">green</p>
<p class=""p1"">100% leather</p>",DIRETTORE,Apparel & Accessories > Shoes > Flats,"",new-added,true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,200.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0731/8795/0763/files/1_cce85244-2029-4cb3-8ad5-d3b2ebef576a.jpg?v=1763331535,1,"",false,,,,,,"Maximum wash 30°C
Do not bleach
Do not drum dry
Iron at maximum temperature 100 °C
Delicate dry
",,,,adults,,slip-on,,gray; green,,,,,,,leather,,,,,casual,,,slip-resistant; lightweight,41,,,,,male,round,,,,,,,,kg,,,active
set-long-aeta-sand-grey-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/DSC06758.jpg?v=1763331537,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
set-long-aeta-sand-grey-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/DSC06806.jpg?v=1763331536,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
set-long-aeta-sand-grey-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/DSC06808.jpg?v=1763331538,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
set-long-aeta-sand-grey-5,Set.long.AETA.sand.grey,"<p class=""p1"">Loafer<span class=""Apple-converted-space"">  </span>`DIR4`</p>
<p class=""p1"">brown</p>
<p class=""p1"">100% leather</p>",DIRETTORE,Apparel & Accessories > Shoes > Flats,"",new-added,true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,220.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0731/8795/0763/files/1_714e38c2-3e64-4af4-a310-1774219e1326.jpg?v=1763331484,1,"",false,,,,,,"Maximum wash 30°C
Do not bleach
Do not drum dry
Iron at maximum temperature 100 °C
Delicate dry
",,,,adults,,slip-on,,brown,,,,,,,leather,,,,,casual,,,lightweight; slip-resistant,41,,,,,male,round,,,,,,,,kg,,,active
set-long-aeta-sand-grey-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/DSC06404.jpg?v=1763331484,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
set-long-aeta-sand-grey-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/DSC06531.jpg?v=1763331484,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
set-long-aeta-sand-grey-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0731/8795/0763/files/DSC06598.jpg?v=1763331484,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
